year,month,product,country,volume_kg,value_usd
2024,03,GROUPER FRESH,SURINAME,491,5341
2024,03,GROUPER FRESH,TRINIDAD & TOBAGO,534,9817
2024,03,GROUPER FRESH,VENEZUELA,49745,584661
2024,03,GROUPER FROZEN,GUYANA,1839,11546
2024,03,GROUPER FROZEN,INDIA,19298,61268
2024,03,GROUPER FROZEN,INDONESIA,1711,14915
2024,03,GROUPER FROZEN,SENEGAL,13419,23514
2024,03,HERRING FILLET DRIED/SALTED/BRINE > 6.8KG,PHILIPPINES,48904,53907
2024,03,HERRING FILLET DRIED/SALTED/BRINE > 6.8KG,TURKEY,13983,95407
2024,03,HERRING FILLET DRIED/SALTED/BRINE > 6.8KG,UNITED KINGDOM,360,2499
2024,03,HERRING FILLET DRIED/SALTED/BRINE NOT > 6.8KG,SIERRA LEONE,27000,25000
2024,03,HERRING FILLET FROZEN,GHANA,4054,8388
2024,03,HERRING FILLET FROZEN,NORWAY,27554,48322
2024,03,HERRING FILLET FROZEN,VIETNAM,492,6653
2024,03,HERRING FROZEN,CANADA,53685,102981
2024,03,HERRING FROZEN,EGYPT,6785,15500
2024,03,HERRING FROZEN,ESTONIA,50820,37215
2024,03,HERRING FROZEN,ICELAND,16632,30769
2024,03,HERRING FROZEN,NETHERLANDS,15072,65007
2024,03,HERRING FROZEN,NORWAY,107340,169400
2024,03,HERRING FROZEN,SOUTH KOREA,1800,24000
2024,03,HERRING IN ATC IN OIL,BELARUS,27418,80280
2024,03,HERRING IN ATC IN OIL,LATVIA,1367,6162
2024,03,HERRING IN ATC IN OIL,LITHUANIA,43565,187755
2024,03,HERRING IN ATC IN OIL,POLAND,57857,326431
2024,03,HERRING IN ATC IN OIL,UKRAINE,912,3830
2024,03,HERRING IN TOMATO SAUCE/SMOKED/KIPPERED > 0.45KG,ECUADOR,1600,7418
2024,03,HERRING IN TOMATO SAUCE/SMOKED/KIPPERED > 0.45KG,LATVIA,13544,13392
2024,03,HERRING IN TOMATO SAUCE/SMOKED/KIPPERED > 0.45KG,UKRAINE,3129,2268
2024,03,HERRING KIPPERED,CANADA,112777,1078852
2024,03,HERRING KIPPERED,GERMANY,39600,412262
2024,03,HERRING KIPPERED,POLAND,5760,67897
2024,03,HERRING PICKLED,CANADA,154063,364391
2024,03,HERRING PICKLED,LITHUANIA,3260,14020
2024,03,HERRING PICKLED,NETHERLANDS,1109,4717
2024,03,HERRING PICKLED,PERU,819,8806
2024,03,HERRING PICKLED,SWEDEN,2185,12166
2024,03,HERRING PICKLED FILLET,BELARUS,83541,196216
2024,03,HERRING PICKLED FILLET,CANADA,106649,323701
2024,03,HERRING PICKLED FILLET,LITHUANIA,4678,13566
2024,03,HERRING PICKLED FILLET,NETHERLANDS,5949,17252
2024,03,HERRING PREPARED/PRESERVED,CANADA,374225,622867
2024,03,HERRING PREPARED/PRESERVED,GERMANY,42177,243679
2024,03,HERRING PREPARED/PRESERVED,GHANA,4941,7290
2024,03,HERRING PREPARED/PRESERVED,LATVIA,442,3157
2024,03,HERRING PREPARED/PRESERVED,LITHUANIA,2978,8519
2024,03,HERRING PREPARED/PRESERVED,SWEDEN,4009,21499
2024,03,HERRING PREPARED/PRESERVED,UKRAINE,2074,6808
2024,03,HERRING SALTED > 6.8KG,BELARUS,3727,6150
2024,03,HERRING SALTED > 6.8KG,SIERRA LEONE,15190,18000
2024,03,HERRING SALTED NOT > 6.8KG,CANADA,952,6849
2024,03,HERRING SMOKED FILLET,CANADA,39819,322844
2024,03,HERRING SMOKED FILLET,EGYPT,8750,7500
2024,03,HERRING SMOKED FILLET,GUINEA,16823,18120
2024,03,HERRING SMOKED FILLET,SIERRA LEONE,770,16500
2024,03,HERRING SMOKED FILLET,UKRAINE,1198,4677
2024,03,HERRING SMOKED FILLET,UNITED KINGDOM,428,3302
2024,03,HERRING SMOKED FILLET BONELESS,CANADA,73282,591697
2024,03,HERRING SMOKED FILLET BONELESS,EGYPT,715,2290
2024,03,HERRING SMOKED FILLET BONELESS,LITHUANIA,688,2761
2024,03,HERRING SMOKED WHOLE OR BEHEADED NOT OTHERWISE PROCESSED,CANADA,3333,26899
2024,03,"HERRING, ANCHOVY, SARDINE, SPRAT, MACKEREL, INDIAN MACKEREL, SEERFISH, JACK AND HORSE MACKEREL, JACKS, CREVALLES, COBIA, SILVER POMFRETS, PACIFIC SAURY, SCAD, CAPELIN, SWORDFISH, KAWAKAWA, BONITO, MARLIN, SAILFISH, SPEARFISH DRIED",EL SALVADOR,1760,21259
2024,03,"HERRING, ANCHOVY, SARDINE, SPRAT, MACKEREL, INDIAN MACKEREL, SEERFISH, JACK AND HORSE MACKEREL, JACKS, CREVALLES, COBIA, SILVER POMFRETS, PACIFIC SAURY, SCAD, CAPELIN, SWORDFISH, KAWAKAWA, BONITO, MARLIN, SAILFISH, SPEARFISH DRIED",GUATEMALA,1338,13275
2024,03,"HERRING, ANCHOVY, SARDINE, SPRAT, MACKEREL, INDIAN MACKEREL, SEERFISH, JACK AND HORSE MACKEREL, JACKS, CREVALLES, COBIA, SILVER POMFRETS, PACIFIC SAURY, SCAD, CAPELIN, SWORDFISH, KAWAKAWA, BONITO, MARLIN, SAILFISH, SPEARFISH DRIED",JAPAN,1626,26564
2024,03,"HERRING, ANCHOVY, SARDINE, SPRAT, MACKEREL, INDIAN MACKEREL, SEERFISH, JACK AND HORSE MACKEREL, JACKS, CREVALLES, COBIA, SILVER POMFRETS, PACIFIC SAURY, SCAD, CAPELIN, SWORDFISH, KAWAKAWA, BONITO, MARLIN, SAILFISH, SPEARFISH DRIED",SOUTH KOREA,6243,119542
2024,03,"JACK,HORSE MACKEREL FRESH",BRAZIL,16770,71515
2024,03,"JACK,HORSE MACKEREL FRESH",CHILE,556,4658
2024,03,"JACK,HORSE MACKEREL FRESH",ECUADOR,3983,40743
2024,03,"JACK,HORSE MACKEREL FRESH",JAPAN,27059,316452
2024,03,"JACK,HORSE MACKEREL FRESH",MEXICO,8233,113988
2024,03,"JACK,HORSE MACKEREL FRESH",NORWAY,53866,175500
2024,03,"JACK,HORSE MACKEREL FRESH",PORTUGAL,1401,13339
2024,03,"JACK,HORSE MACKEREL FRESH NOT > 6.8KG",DENMARK,10933,34994
2024,03,"JACK,HORSE MACKEREL FRESH NOT > 6.8KG",JAPAN,969,17947
2024,03,"JACK,HORSE MACKEREL FRESH NOT > 6.8KG",NETHERLANDS,6508,27102
2024,03,"JACK,HORSE MACKEREL FROZEN",CHILE,17720,25517
2024,03,"JACK,HORSE MACKEREL FROZEN",CHINA,23940,94150
2024,03,"JACK,HORSE MACKEREL FROZEN",ICELAND,2880,10656
2024,03,"JACK,HORSE MACKEREL FROZEN",MEXICO,18960,46200
2024,03,"JACK,HORSE MACKEREL FROZEN",NEW ZEALAND,29596,28481
2024,03,"JACK,HORSE MACKEREL FROZEN",NORWAY,124870,450367
2024,03,"JACK,HORSE MACKEREL FROZEN",PORTUGAL,42899,77352
2024,03,"JACK,HORSE MACKEREL FROZEN",SPAIN,29356,86086
2024,03,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,15000,18000
2024,03,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA - HONG KONG,2497,8390
2024,03,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,JAPAN,254,2381
2024,03,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,SOUTH KOREA,750,4828
2024,03,JELLYFISH PREPARED/PRESERVED,CHINA,46324,93847
2024,03,JELLYFISH PREPARED/PRESERVED,SOUTH KOREA,2200,13253
2024,03,LINGCOD FRESH,CANADA,12939,101089
2024,03,LOBSTER (HOMARUS SPP.) FRESH,AUSTRALIA,1512,15119
2024,03,LOBSTER (HOMARUS SPP.) FRESH,NORWAY,1704,39394
2024,03,LOBSTER (HOMARUS SPP.) FROZEN,AUSTRALIA,35,2282
2024,03,LOBSTER (HOMARUS SPP.) FROZEN,CANADA,227099,8467555
2024,03,LOBSTER (HOMARUS SPP.) FROZEN,INDONESIA,907,22170
2024,03,LOBSTER (HOMARUS SPP.) FROZEN,UNITED ARAB EMIRATES,11804,351628
2024,03,LOBSTER (HOMARUS SPP.) FROZEN IN ATC,CANADA,28338,1197461
2024,03,LOBSTER (HOMARUS SPP.) LIVE,AUSTRALIA,4032,85727
2024,03,LOBSTER (HOMARUS SPP.) LIVE,CANADA,1149215,24470945
2024,03,LOBSTER (HOMARUS SPP.) LIVE,IRELAND,120,5588
2024,03,LOBSTER (HOMARUS SPP.) LIVE,NORWAY,143,3518
2024,03,LOBSTER (HOMARUS SPP.)DRIED/SALTED/BRINE,CANADA,12472,129265
2024,03,LOBSTER NORWAY FROZEN,SPAIN,1074,25264
2024,03,LOBSTER NORWAY FROZEN,UNITED KINGDOM,3600,55332
2024,03,LOBSTER NORWAY LIVE/FRESH,AUSTRALIA,5178,35100
2024,03,LOBSTER NORWAY LIVE/FRESH,NORWAY,18274,150302
2024,03,LOBSTER NSPF MEAT COOKED CHILLED,CANADA,7405,450413
2024,03,LOBSTER NSPF MEAT COOKED FROZEN,CANADA,112786,5514032
2024,03,LOBSTER NSPF MEAT COOKED FROZEN,NICARAGUA,2232,22140
2024,03,LOBSTER NSPF MEAT COOKED IN ATC,CANADA,18338,624006
2024,03,LOBSTER NSPF MEAT COOKED OTHER PREPARATIONS,CANADA,7957,66880
2024,03,LOBSTER NSPF MEAT COOKED OTHER PREPARATIONS,JAPAN,2483,50888
2024,03,LOBSTER NSPF PRODUCTS PREPARED DINNERS NOT IN ATC,CANADA,1390,74218
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,BAHAMAS,209165,7329286
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,BELIZE,7893,293378
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,HONDURAS,170377,5767943
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,JAMAICA,54824,1930676
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,MEXICO,8968,288321
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,NICARAGUA,68185,2308912
2024,03,LOBSTER ROCK CARIBBEAN SPINY FROZEN,UNITED ARAB EMIRATES,11804,333500
2024,03,LOBSTER ROCK NSPF FROZEN,AUSTRALIA,1196,88168
2024,03,LOBSTER ROCK NSPF FROZEN,BAHAMAS,81596,3071622
2024,03,LOBSTER ROCK NSPF FROZEN,BRAZIL,22485,863335
2024,03,LOBSTER ROCK NSPF FROZEN,CANADA,35640,240570
2024,03,LOBSTER ROCK NSPF FROZEN,COLOMBIA,1602,58058
2024,03,LOBSTER ROCK NSPF FROZEN,HONDURAS,11259,252068
2024,03,LOBSTER ROCK NSPF FROZEN,NEW ZEALAND,6001,367760
2024,03,LOBSTER ROCK NSPF FROZEN,NICARAGUA,25010,638688
2024,03,LOBSTER ROCK NSPF FROZEN,OMAN,13608,231500
2024,03,LOBSTER ROCK NSPF FROZEN,SOUTH AFRICA,58291,3686925
2024,03,LOBSTER ROCK NSPF LIVE/FRESH,AUSTRALIA,2915,111760
2024,03,LOBSTER ROCK NSPF LIVE/FRESH,JAMAICA,0,86615
2024,03,LOBSTER ROCK NSPF LIVE/FRESH,NORWAY,63,3507
2024,03,MACKEREL FILLET DRIED/SALTED/BRINE NOT > 6.8KG,CHINA,252,2441
2024,03,MACKEREL FILLET DRIED/SALTED/BRINE NOT > 6.8KG,MALAYSIA,25786,24160
2024,03,MACKEREL FILLET DRIED/SALTED/BRINE NOT > 6.8KG,SOUTH KOREA,51260,59784
2024,03,MACKEREL FRESH,INDIA,683,23222
2024,03,MACKEREL FRESH,JAPAN,6418,90245
2024,03,MACKEREL FRESH,NORWAY,17997,53811
2024,03,MACKEREL FRESH,PANAMA,3012,13820
2024,03,MACKEREL FROZEN,ECUADOR,25000,21584
2024,03,MACKEREL FROZEN,FAROE IS.,105262,178330
2024,03,MACKEREL FROZEN,ICELAND,26125,53556
2024,03,MACKEREL FROZEN,INDIA,10300,52909
2024,03,MACKEREL FROZEN,JAPAN,281,2059
2024,03,MACKEREL FROZEN,MEXICO,12568,60830
2024,03,MACKEREL FROZEN,NEW ZEALAND,20820,39285
2024,03,MACKEREL FROZEN,NORWAY,867327,2121355
2024,03,MACKEREL FROZEN,PANAMA,36133,106280
2024,03,MACKEREL FROZEN,SOUTH KOREA,26355,120427
2024,03,MACKEREL FROZEN,SPAIN,23898,38857
2024,03,MACKEREL FROZEN,SURINAME,1524,8736
2024,03,MACKEREL FROZEN,TAIWAN,30566,76946
2024,03,MACKEREL FROZEN,THAILAND,4699,27723
2024,03,MACKEREL FROZEN,VENEZUELA,21555,87047
2024,03,MACKEREL FROZEN,VIETNAM,1352,4300
2024,03,MACKEREL PREPARED/PRESERVED,CAPE VERDE,68761,84985
2024,03,MACKEREL PREPARED/PRESERVED,CHILE,84170,255180
2024,03,MACKEREL PREPARED/PRESERVED,CHINA,259337,402244
2024,03,MACKEREL PREPARED/PRESERVED,CROATIA,2834,23953
2024,03,MACKEREL PREPARED/PRESERVED,DENMARK,20790,144698
2024,03,MACKEREL PREPARED/PRESERVED,ECUADOR,57162,130854
2024,03,MACKEREL PREPARED/PRESERVED,FIJI,2040,10177
2024,03,MACKEREL PREPARED/PRESERVED,FRANCE,198,2890
2024,03,MACKEREL PREPARED/PRESERVED,GERMANY,2630,19635
2024,03,MACKEREL PREPARED/PRESERVED,JAMAICA,676,5719
2024,03,MACKEREL PREPARED/PRESERVED,JAPAN,21480,175850
2024,03,MACKEREL PREPARED/PRESERVED,LATVIA,3166,12226
2024,03,MACKEREL PREPARED/PRESERVED,LITHUANIA,1920,4608
2024,03,MACKEREL PREPARED/PRESERVED,MALAYSIA,15504,46284
2024,03,MACKEREL PREPARED/PRESERVED,MOROCCO,67727,585204
2024,03,MACKEREL PREPARED/PRESERVED,POLAND,11509,147598
2024,03,MACKEREL PREPARED/PRESERVED,PORTUGAL,3357,37660
2024,03,MACKEREL PREPARED/PRESERVED,SLOVENIA,3874,30169
2024,03,MACKEREL PREPARED/PRESERVED,SOUTH KOREA,33062,165147
2024,03,MACKEREL PREPARED/PRESERVED,SPAIN,1054,20228
2024,03,MACKEREL PREPARED/PRESERVED,TAIWAN,1482,19964
2024,03,MACKEREL PREPARED/PRESERVED,THAILAND,260567,933275
2024,03,MACKEREL PREPARED/PRESERVED,UNITED KINGDOM,7069,119493
2024,03,MACKEREL PREPARED/PRESERVED,VIETNAM,122476,427323
2024,03,MACKEREL SALTED > 6.8KG,CANADA,1815,9893
2024,03,MACKEREL SALTED > 6.8KG,CHINA - HONG KONG,907,5000
2024,03,MACKEREL SALTED > 6.8KG,ICELAND,5349,28718
2024,03,MACKEREL SALTED > 6.8KG,SOUTH KOREA,81107,79020
2024,03,MACKEREL SALTED NOT > 6.8KG,CANADA,31755,178147
2024,03,MACKEREL SALTED NOT > 6.8KG,CHINA,2669,19126
2024,03,MACKEREL SALTED NOT > 6.8KG,GUATEMALA,1908,10800
2024,03,MACKEREL SALTED NOT > 6.8KG,ICELAND,11464,78303
2024,03,MACKEREL SALTED NOT > 6.8KG,SOUTH KOREA,4339,34076
2024,03,MACKEREL SMOKED,CANADA,680,9248
2024,03,MACKEREL SMOKED,JAPAN,9068,29241
2024,03,MACKEREL SMOKED,LITHUANIA,1862,12220
2024,03,MACKEREL SMOKED,SOUTH KOREA,2346,18660
2024,03,MARINE FISH NSPF FILLET FRESH,BRAZIL,4526,119171
2024,03,MARINE FISH NSPF FILLET FRESH,CANADA,215686,2110269
2024,03,MARINE FISH NSPF FILLET FRESH,CHILE,16322,203209
2024,03,MARINE FISH NSPF FILLET FRESH,COSTA RICA,2971,88531
2024,03,MARINE FISH NSPF FILLET FRESH,ECUADOR,43441,553336
2024,03,MARINE FISH NSPF FILLET FRESH,FRENCH POLYNESIA,4244,32176
2024,03,MARINE FISH NSPF FILLET FRESH,GREECE,140,3267
2024,03,MARINE FISH NSPF FILLET FRESH,ICELAND,454,8250
2024,03,MARINE FISH NSPF FILLET FRESH,INDIA,17172,222142
2024,03,MARINE FISH NSPF FILLET FRESH,INDONESIA,10882,180255
2024,03,MARINE FISH NSPF FILLET FRESH,JAPAN,63614,1008697
2024,03,MARINE FISH NSPF FILLET FRESH,KENYA,276,6633
2024,03,MARINE FISH NSPF FILLET FRESH,MALDIVE IS.,3033,26741
2024,03,MARINE FISH NSPF FILLET FRESH,MARSHALL IS.,22029,90835
2024,03,MARINE FISH NSPF FILLET FRESH,MAURITIUS,15513,228839
2024,03,MARINE FISH NSPF FILLET FRESH,MEXICO,6347,126526
2024,03,MARINE FISH NSPF FILLET FRESH,NEW ZEALAND,6710,62146
2024,03,MARINE FISH NSPF FILLET FRESH,PANAMA,2259,64898
2024,03,MARINE FISH NSPF FILLET FRESH,PHILIPPINES,34698,362646
2024,03,MARINE FISH NSPF FILLET FRESH,SPAIN,7780,193390
2024,03,MARINE FISH NSPF FILLET FRESH,SRI LANKA,9895,174699
2024,03,MARINE FISH NSPF FILLET FRESH,SURINAME,21294,411244
2024,03,MARINE FISH NSPF FILLET FRESH,TURKEY,2690,29921
2024,03,MARINE FISH NSPF FILLET FROZEN,ARGENTINA,27216,102150
2024,03,MARINE FISH NSPF FILLET FROZEN,BELIZE,1210,14400
2024,03,MARINE FISH NSPF FILLET FROZEN,BRAZIL,36877,619429
2024,03,MARINE FISH NSPF FILLET FROZEN,BURMA,1054,7345
2024,03,MARINE FISH NSPF FILLET FROZEN,CANADA,48179,344418
2024,03,MARINE FISH NSPF FILLET FROZEN,CHINA,36582,236314
2024,03,MARINE FISH NSPF FILLET FROZEN,CHINA - HONG KONG,7957,52352
2024,03,MARINE FISH NSPF FILLET FROZEN,ECUADOR,15399,116649
2024,03,MARINE FISH NSPF FILLET FROZEN,GUYANA,42448,423735
2024,03,MARINE FISH NSPF FILLET FROZEN,INDIA,179994,2083056
2024,03,MARINE FISH NSPF FILLET FROZEN,INDONESIA,341865,4596281
2024,03,MARINE FISH NSPF FILLET FROZEN,JAPAN,787602,11768913
2024,03,MARINE FISH NSPF FILLET FROZEN,MEXICO,96212,1416451
2024,03,MARINE FISH NSPF FILLET FROZEN,NETHERLANDS,19296,253979
2024,03,MARINE FISH NSPF FILLET FROZEN,NEW ZEALAND,7344,46338
2024,03,MARINE FISH NSPF FILLET FROZEN,NICARAGUA,8079,104813
2024,03,MARINE FISH NSPF FILLET FROZEN,NORWAY,5900,39306
2024,03,MARINE FISH NSPF FILLET FROZEN,PAKISTAN,19414,235215
2024,03,MARINE FISH NSPF FILLET FROZEN,PANAMA,59110,797768
2024,03,MARINE FISH NSPF FILLET FROZEN,PERU,14883,93509
2024,03,MARINE FISH NSPF FILLET FROZEN,PHILIPPINES,1676,22042
2024,03,MARINE FISH NSPF FILLET FROZEN,PORTUGAL,1770,32286
2024,03,MARINE FISH NSPF FILLET FROZEN,SOUTH KOREA,14750,216307
2024,03,MARINE FISH NSPF FILLET FROZEN,SURINAME,43727,530990
2024,03,MARINE FISH NSPF FILLET FROZEN,TAIWAN,66964,826949
2024,03,MARINE FISH NSPF FILLET FROZEN,TURKEY,116692,1800160
2024,03,MARINE FISH NSPF FILLET FROZEN,VENEZUELA,42196,285228
2024,03,MARINE FISH NSPF FILLET FROZEN,VIETNAM,414220,4906397
2024,03,MARINE FISH NSPF FRESH,AUSTRALIA,16656,244246
2024,03,MARINE FISH NSPF FRESH,BRAZIL,78450,590659
2024,03,MARINE FISH NSPF FRESH,CANADA,53328,191720
2024,03,MARINE FISH NSPF FRESH,CHILE,749,12105
2024,03,MARINE FISH NSPF FRESH,CHINA,22474,57635
2024,03,MARINE FISH NSPF FRESH,COSTA RICA,2120,21741
2024,03,MARINE FISH NSPF FRESH,ECUADOR,69361,678308
2024,03,MARINE FISH NSPF FRESH,FRENCH POLYNESIA,3997,25247
2024,03,MARINE FISH NSPF FRESH,ICELAND,1855,18873
2024,03,MARINE FISH NSPF FRESH,INDIA,1950,31711
2024,03,MARINE FISH NSPF FRESH,INDONESIA,1978,22487
2024,03,MARINE FISH NSPF FRESH,JAPAN,41916,1060664
2024,03,MARINE FISH NSPF FRESH,MAURITIUS,8950,82089
2024,03,MARINE FISH NSPF FRESH,MEXICO,155681,854088
2024,03,MARINE FISH NSPF FRESH,MOROCCO,404,10087
2024,03,MARINE FISH NSPF FRESH,NETHERLANDS,1019,15515
2024,03,MARINE FISH NSPF FRESH,NEW ZEALAND,11194,108615
2024,03,MARINE FISH NSPF FRESH,NICARAGUA,1313,8924
2024,03,MARINE FISH NSPF FRESH,NORWAY,374,18029
2024,03,MARINE FISH NSPF FRESH,PANAMA,28844,294171
2024,03,MARINE FISH NSPF FRESH,PORTUGAL,646,10231
2024,03,MARINE FISH NSPF FRESH,SENEGAL,345,3597
2024,03,MARINE FISH NSPF FRESH,SOUTH KOREA,605,20676
2024,03,MARINE FISH NSPF FRESH,SRI LANKA,202,2595
2024,03,MARINE FISH NSPF FRESH,SURINAME,15173,68920
2024,03,MARINE FISH NSPF FRESH,TAIWAN,449,4307
2024,03,MARINE FISH NSPF FRESH,TRINIDAD & TOBAGO,35399,237077
2024,03,MARINE FISH NSPF FRESH,TURKEY,2701,22952
2024,03,MARINE FISH NSPF FRESH,UNITED KINGDOM,1528,55424
2024,03,MARINE FISH NSPF FRESH,VENEZUELA,3077,19317
2024,03,MARINE FISH NSPF FROZEN,ARGENTINA,52040,206979
2024,03,MARINE FISH NSPF FROZEN,BANGLADESH,11273,67067
2024,03,MARINE FISH NSPF FROZEN,BRAZIL,200878,928628
2024,03,MARINE FISH NSPF FROZEN,BURMA,8117,53030
2024,03,MARINE FISH NSPF FROZEN,CANADA,19342,78768
2024,03,MARINE FISH NSPF FROZEN,CHINA,1154612,3793019
2024,03,MARINE FISH NSPF FROZEN,CHINA - HONG KONG,17191,34318
2024,03,MARINE FISH NSPF FROZEN,ECUADOR,18835,145036
2024,03,MARINE FISH NSPF FROZEN,GUYANA,33567,150436
2024,03,MARINE FISH NSPF FROZEN,INDIA,105857,516064
2024,03,MARINE FISH NSPF FROZEN,INDONESIA,26408,153074
2024,03,MARINE FISH NSPF FROZEN,JAPAN,29292,398557
2024,03,MARINE FISH NSPF FROZEN,MALAYSIA,20000,76660
2024,03,MARINE FISH NSPF FROZEN,MEXICO,204044,479510
2024,03,MARINE FISH NSPF FROZEN,MOROCCO,114,2952
2024,03,MARINE FISH NSPF FROZEN,OMAN,21000,79000
2024,03,MARINE FISH NSPF FROZEN,PANAMA,2177,5518
2024,03,MARINE FISH NSPF FROZEN,PHILIPPINES,124549,674882
2024,03,MARINE FISH NSPF FROZEN,PORTUGAL,2613,25222
2024,03,MARINE FISH NSPF FROZEN,SOUTH KOREA,106713,704791
2024,03,MARINE FISH NSPF FROZEN,SPAIN,7648,17945
2024,03,MARINE FISH NSPF FROZEN,SURINAME,38669,341521
2024,03,MARINE FISH NSPF FROZEN,TAIWAN,199066,753582
2024,03,MARINE FISH NSPF FROZEN,TANZANIA,1178,2300
2024,03,MARINE FISH NSPF FROZEN,THAILAND,32608,108076
2024,03,MARINE FISH NSPF FROZEN,UKRAINE,9252,36101
2024,03,MARINE FISH NSPF FROZEN,VENEZUELA,52410,229189
2024,03,MARINE FISH NSPF FROZEN,VIETNAM,133892,637500
2024,03,MARINE FISH NSPF MEAT FRESH,CHILE,13895,194243
2024,03,MARINE FISH NSPF MEAT FRESH,FRENCH POLYNESIA,6184,44315
2024,03,MARINE FISH NSPF MEAT FRESH,GREECE,1750,34048
2024,03,MARINE FISH NSPF MEAT FRESH,ICELAND,3819,57751
2024,03,MARINE FISH NSPF MEAT FRESH,JAPAN,39556,449493
2024,03,MARINE FISH NSPF MEAT FRESH,KENYA,115,3548
2024,03,MARINE FISH NSPF MEAT FRESH,MAURITIUS,2040,29653
2024,03,MARINE FISH NSPF MEAT FRESH,MEXICO,38998,771977
2024,03,MARINE FISH NSPF MEAT FRESH,MOLDOVA,1595,37701
2024,03,MARINE FISH NSPF MEAT FRESH,NEW ZEALAND,120,2174
2024,03,MARINE FISH NSPF MEAT FRESH,SOUTH KOREA,400,19340
2024,03,MARINE FISH NSPF MEAT FRESH,SURINAME,56391,612439
2024,03,MARINE FISH NSPF MEAT FRESH,TURKEY,4408,83070
2024,03,MARINE FISH NSPF MEAT FRESH,VIETNAM,476,2625
2024,03,MARINE FISH NSPF MEAT FROZEN > 6.8KG,CANADA,7462,45122
2024,03,MARINE FISH NSPF MEAT FROZEN > 6.8KG,THAILAND,19260,86669
2024,03,MARINE FISH NSPF MEAT FROZEN > 6.8KG,TURKEY,21500,149425
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,CANADA,907,4973
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,CHILE,58883,694717
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,EGYPT,3177,7258
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,FIJI,2722,23400
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,INDONESIA,5795,48877
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,JAPAN,3136,45753
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,MEXICO,191,4977
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,NETHERLANDS,4010,43521
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,PHILIPPINES,2903,9600
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,SOUTH KOREA,4500,36000
2024,03,MARINE FISH NSPF MEAT FROZEN NOT > 6.8 KG,THAILAND,15100,128394
2024,03,MOLLUSC MEAL NSPF DRIED SALTED BRINE,NEW ZEALAND,50,3945
2024,03,MOLLUSCS NSPF DRIED/SALTED/BRINE/MEAL/PELLET FOR HUMAN CONSUMPTION,CANADA,24768,129134
2024,03,MOLLUSCS NSPF DRIED/SALTED/BRINE/MEAL/PELLET FOR HUMAN CONSUMPTION,CHILE,1150,16790
2024,03,MOLLUSCS NSPF DRIED/SALTED/BRINE/MEAL/PELLET FOR HUMAN CONSUMPTION,CHINA,2000,34000
2024,03,MOLLUSCS NSPF DRIED/SALTED/BRINE/MEAL/PELLET FOR HUMAN CONSUMPTION,CHINA - HONG KONG,22436,224360
2024,03,MOLLUSCS NSPF DRIED/SALTED/BRINE/MEAL/PELLET FOR HUMAN CONSUMPTION,UNITED KINGDOM,48,3138
2024,03,MOLLUSCS NSPF FROZEN,ECUADOR,1198,38873
2024,03,MOLLUSCS NSPF FROZEN,MEXICO,1577,13192
2024,03,MOLLUSCS NSPF FROZEN,PERU,13456,326495
2024,03,MOLLUSCS NSPF FROZEN,UNITED KINGDOM,7908,41987
2024,03,MOLLUSCS NSPF LIVE/FRESH,CANADA,15153,70811
2024,03,MOLLUSCS NSPF LIVE/FRESH,MEXICO,700,8350
2024,03,MOLLUSCS NSPF LIVE/FRESH,SOUTH KOREA,273,4322
2024,03,MOLLUSCS NSPF LIVE/FRESH,VIETNAM,408,8045
2024,03,MOLLUSCS NSPF PREPARED/PRESERVED,CHILE,5329,27613
2024,03,MOLLUSCS NSPF PREPARED/PRESERVED,CHINA,16330,41880
2024,03,MOLLUSCS NSPF PREPARED/PRESERVED,FRANCE,1109,10792
2024,03,MOLLUSCS NSPF PREPARED/PRESERVED,INDIA,2517,18759
2024,03,MOLLUSCS NSPF PREPARED/PRESERVED,JAPAN,19277,139960
